6384,2,427,1038,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6385,"Coswick -  Угольный 15x127 мм",427,1039,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6386,"дуб морской EI475PM",427,1040,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6387,"Натуральный / Natural",427,1041,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6388,"тирольский дуб белый EI498PM",427,1042,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6389,"Coswick - Угольный 15x127мм CosLoc",427,1043,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6699,"Экзотический паркет  Ятоба  1810х124х18 мм",427,1044,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6709,"Экзотический паркет  Тигровое дерево   910х124х18",427,1045,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6711,"Экзотический паркет  Тауари 910х125х18 мм лак",427,1046,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6721,"Экзотический паркет  Черный американский орех   300-2000х90х18",427,1047,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
